Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order_Year,Order_Month,Order_Day,Order_Weekday,Shipping_Delay,Log_Sales,Scaled_Sales
CA-2016-139248,2016-07-25,2016-07-30,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Los Angeles,California,90032.0,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,2016,7,25,0,5,6.437687647688314,0.027542848681749603
CA-2015-148369,2015-09-23,2015-09-27,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Newark,Delaware,19711.0,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,11.12,2015,9,23,2,4,2.4948569806411682,0.00047159568082672887
CA-2017-106243,2017-09-30,2017-10-04,Standard Class,GM-14680,Greg Matthias,Consumer,United States,New York City,New York,10011.0,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",523.92,2017,9,30,5,4,6.2632458700280855,0.02312373741255646
CA-2016-126466,2016-11-09,2016-11-13,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Roseville,California,95661.0,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.48,2016,11,9,2,4,1.247032293786383,8.993713058853691e-05
CA-2016-130365,2016-04-25,2016-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505.0,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2016,4,25,0,4,5.4027854841371274,0.009743778126335693
CA-2016-130365,2016-04-25,2016-04-29,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Illinois,60505.0,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,2016,4,25,0,4,4.860261915719403,0.0056371497951500735
CA-2018-143021,2018-11-19,2018-11-19,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011.0,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",58.408,2018,11,19,0,0,4.084428897434725,0.0025604694682877967
CA-2018-143021,2018-11-19,2018-11-19,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10011.0,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,2018,11,19,0,0,4.394128115490554,0.00351311394681058
CA-2016-161767,2016-11-20,2016-11-24,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Dallas,Texas,75217.0,Central,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,479.988,2016,11,20,6,4,6.175842321769606,0.02118310970085921
CA-2016-129917,2016-10-02,2016-10-03,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.808,2016,10,2,6,1,2.5500699756944134,0.0005019870098271776
CA-2016-129917,2016-10-02,2016-10-03,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,53.568,2016,10,2,6,1,3.9994476303524182,0.0023466700026451054
CA-2016-129917,2016-10-02,2016-10-03,First Class,HM-14980,Henry MacAllister,Consumer,United States,Los Angeles,California,90008.0,West,TEC-PH-10000369,Technology,Phones,HTC One Mini,503.96,2016,10,2,6,1,6.224479218217454,0.022242035483996933
CA-2016-115420,2016-04-25,2016-05-02,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Los Angeles,California,90004.0,West,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,21.34,2016,4,25,0,7,3.1063787936410545,0.0009230482715019977
CA-2017-157588,2017-07-14,2017-07-19,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907.0,South,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.4,2017,7,14,4,5,3.6216707044204863,0.0015883003278199573
CA-2017-157588,2017-07-14,2017-07-19,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,Georgia,31907.0,South,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,2017,7,14,4,5,3.965563772356176,0.002266362682699153
CA-2016-167255,2016-09-27,2016-09-29,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110.0,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",15.51,2016,9,27,1,2,2.8039662579320366,0.0006655170969778473
CA-2016-167255,2016-09-27,2016-09-29,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,146.82,2016,9,27,1,2,4.995995317356741,0.006465931938618703
CA-2016-167255,2016-09-27,2016-09-29,Second Class,RH-19510,Rick Huthwaite,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.96,2016,9,27,1,2,2.6361960973342264,0.0005528748165256032
CA-2018-162096,2018-11-10,2018-11-10,Same Day,TB-21190,Thomas Brumley,Home Office,United States,Riverside,California,92503.0,West,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,7.8,2018,11,10,5,0,2.174751721484161,0.0003249398490222385
CA-2017-157161,2017-07-16,2017-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203.0,South,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,10.2,2017,7,16,6,4,2.4159137783010487,0.00043095611297729177
CA-2017-157161,2017-07-16,2017-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203.0,South,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",22.32,2017,7,16,6,4,3.1493113614822916,0.0009663382459503111
CA-2017-157161,2017-07-16,2017-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203.0,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,2017,7,16,6,4,3.2228678461377385,0.0010449669750503092
CA-2017-157161,2017-07-16,2017-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203.0,South,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,75.98,2017,7,16,6,4,4.3435456478556,0.0033366852142120455
CA-2017-157161,2017-07-16,2017-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203.0,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,2017,7,16,6,4,2.0095554142156695,0.00026574743498066703
CA-2017-157161,2017-07-16,2017-07-20,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203.0,South,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),60.12,2017,7,16,6,4,4.112839144858265,0.002636094403242401
CA-2016-110765,2016-10-16,2016-10-20,Second Class,MP-17965,Michael Paige,Corporate,United States,New York City,New York,10011.0,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,824.97,2016,10,16,6,4,6.7165584532488145,0.03642215252241846
CA-2017-163937,2017-01-10,2017-01-13,Second Class,JB-16000,Joy Bell-,Consumer,United States,Longview,Washington,98632.0,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",24.85,2017,1,10,1,3,3.2523106009544382,0.0010780970575362634
CA-2018-153822,2018-09-19,2018-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2018,9,19,2,6,2.6118329433603873,0.0005380325395718957
CA-2018-153822,2018-09-19,2018-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023.0,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2018,9,19,2,6,4.506277597011739,0.00393762073706394
CA-2018-153822,2018-09-19,2018-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023.0,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2018,9,19,2,6,6.158926240994913,0.02082671836019697
CA-2018-153822,2018-09-19,2018-09-25,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,18.18,2018,9,19,2,6,2.953868069455292,0.0007834601906278442
CA-2018-146185,2018-09-15,2018-09-19,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2018,9,15,5,4,3.4887197391901017,0.001382628775747154
CA-2016-112144,2016-06-28,2016-07-02,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234.0,West,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2016,6,28,1,4,1.932100953781127,0.00024118700049774634
CA-2016-112144,2016-06-28,2016-07-02,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234.0,West,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,621.76,2016,6,28,1,4,6.434161211821474,0.027445667106457468
US-2017-119298,2017-11-25,2017-11-28,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,72401.0,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,59.98,2017,11,25,5,3,4.110545941560109,0.0026299101211783565
CA-2018-155159,2018-11-25,2018-11-29,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",48.87,2018,11,25,6,4,3.9094196195580313,0.0021391431659530885
CA-2018-149076,2018-01-14,2018-01-19,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,154.9,2018,1,14,6,5,5.049214776063731,0.006822853360600716
CA-2015-146990,2015-11-07,2015-11-08,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024.0,East,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,5.92,2015,11,7,5,1,1.9344157696295783,0.00024189377559078005
CA-2015-146990,2015-11-07,2015-11-08,First Class,BP-11095,Bart Pistole,Corporate,United States,New York City,New York,10024.0,East,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,2015,11,7,5,1,3.4397768636296306,0.001313541510403111
CA-2017-116526,2017-09-01,2017-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,24.1,2017,9,1,4,4,3.2228678461377385,0.0010449669750503092
CA-2017-116526,2017-09-01,2017-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,8.78,2017,9,1,4,4,2.280339484046726,0.00036822982347055187
CA-2017-116526,2017-09-01,2017-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74,2017,9,1,4,4,5.9342061282677,0.016622290025512815
CA-2017-116526,2017-09-01,2017-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,29.52,2017,9,1,4,4,3.4183822064162563,0.0012843870378154711
CA-2017-116526,2017-09-01,2017-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-AR-10004999,Office Supplies,Art,Newell 315,11.96,2017,9,1,4,4,2.561867690924129,0.0005087013732109977
CA-2017-116526,2017-09-01,2017-09-05,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",26.4,2017,9,1,4,4,3.3105430133940246,0.0011465658946739018
CA-2018-158561,2018-11-11,2018-11-16,Second Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,33311.0,South,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,2018,11,11,6,5,7.055416375512467,0.0511385351626793
CA-2018-165099,2018-12-11,2018-12-13,First Class,DK-13375,Dennis Kane,Consumer,United States,Abilene,Texas,79605.0,Central,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1.392,2018,12,11,1,2,0.8721298360883852,4.1876424262246066e-05
CA-2016-109386,2016-11-08,2016-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666.0,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",44.43,2016,11,8,1,5,3.816172679771312,0.0019430130776362398
CA-2016-109386,2016-11-08,2016-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666.0,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,226.2,2016,11,8,1,5,5.4258306868469965,0.009972419868932091
CA-2016-109386,2016-11-08,2016-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666.0,South,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,2016,11,8,1,5,5.233992155991479,0.008220501107074835
CA-2016-109386,2016-11-08,2016-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666.0,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,2016,11,8,1,5,5.5867241763142745,0.011724338630789349
CA-2016-109386,2016-11-08,2016-11-13,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666.0,South,OFF-AR-10000122,Office Supplies,Art,Newell 314,27.9,2016,11,8,1,5,3.3638415951183864,0.0012128260596458102
CA-2016-166800,2016-11-19,2016-11-26,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Las Vegas,Nevada,89115.0,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31.08,2016,11,19,5,7,3.4682327829983137,0.0013532976093862557
CA-2018-117443,2018-12-23,2018-12-25,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107.0,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,13.84,2018,12,23,6,2,2.6973262377392344,0.000591747446642456
CA-2018-117443,2018-12-23,2018-12-25,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107.0,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,175.872,2018,12,23,6,2,5.175426307122918,0.007749258813794625
US-2017-134369,2017-09-16,2017-09-22,Standard Class,BC-11125,Becky Castell,Home Office,United States,Laguna Niguel,California,92677.0,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,12.96,2017,9,16,5,6,2.6361960973342264,0.0005528748165256032
CA-2018-123687,2018-05-26,2018-05-29,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214.0,South,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,2018,5,26,5,3,5.34443730216159,0.009187899515664696
CA-2018-123687,2018-05-26,2018-05-29,First Class,KC-16675,Kimberly Carter,Corporate,United States,Louisville,Kentucky,40214.0,South,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,25.76,2018,5,26,5,3,3.286908235260028,0.0011182948909525543
CA-2016-104871,2016-03-30,2016-04-03,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Normal,Illinois,61761.0,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,2016,3,30,2,4,5.90738704391677,0.016180732286140018
CA-2015-133158,2015-08-19,2015-08-21,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045.0,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,2015,8,19,2,2,5.670708166926771,0.012757113735484826
CA-2015-133158,2015-08-19,2015-08-21,Second Class,DW-13195,David Wiener,Corporate,United States,Los Angeles,California,90045.0,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2015,8,19,2,2,4.254988401503159,0.003048497670027559
CA-2015-126333,2015-12-23,2015-12-28,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Port Arthur,Texas,77642.0,Central,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,5.184,2015,12,23,2,5,1.8219653112851208,0.00020938212131123036
CA-2016-141740,2016-11-01,2016-11-05,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,205.164,2016,11,1,1,4,5.328671968561784,0.009043187315366049
CA-2015-119466,2015-12-15,2015-12-21,Standard Class,SP-20860,Sung Pak,Corporate,United States,Chicago,Illinois,60623.0,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2015,12,15,1,6,2.2559126847956152,0.00035780489084830504
CA-2016-154823,2016-08-21,2016-08-25,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503.0,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,12.828,2016,8,21,6,4,2.626695522059378,0.0005470439220080752
CA-2016-154823,2016-08-21,2016-08-25,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503.0,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,598.458,2016,8,21,6,4,6.396025913631381,0.026416337530340527
CA-2016-154823,2016-08-21,2016-08-25,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503.0,East,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,25.984,2016,8,21,6,4,3.2952440977593493,0.001128189742255026
US-2015-135881,2015-05-23,2015-05-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,17.96,2015,5,23,5,4,2.942331496826876,0.0007737420330986309
US-2015-135881,2015-05-23,2015-05-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035.0,East,OFF-SU-10003002,Office Supplies,Supplies,Letter Slitter,5.04,2015,5,23,5,4,1.7984040119467235,0.00020302114547392713
US-2015-135881,2015-05-23,2015-05-27,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035.0,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,2015,5,23,5,4,5.34309950931993,0.009175530951536608
CA-2018-141201,2018-12-09,2018-12-11,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,93905.0,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,148.257,2018,12,9,6,2,5.005669652345415,0.006529409176661792
CA-2015-114790,2015-03-11,2015-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,2015,3,11,2,2,4.995589335890984,0.006463281532019827
CA-2015-114790,2015-03-11,2015-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475.0,South,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,32.96,2015,3,11,2,2,3.5251833614431467,0.0014363436828177143
CA-2015-114790,2015-03-11,2015-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475.0,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,587.97,2015,3,11,2,2,6.378375248568339,0.02595304645685695
CA-2015-114790,2015-03-11,2015-03-13,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14.94,2015,3,11,2,2,2.768831673362069,0.0006403382342885221
US-2017-154256,2017-06-23,2017-06-27,Second Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,10035.0,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,25.83,2017,6,23,4,4,3.2895206644375325,0.0011213870319845766
CA-2015-124737,2015-08-23,2015-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,15.552,2015,8,23,6,4,2.8065069404432417,0.0006673723815970608
CA-2015-124737,2015-08-23,2015-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,6.8,2015,8,23,6,4,2.0541237336955462,0.0002807664057076329
CA-2015-124737,2015-08-23,2015-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,4.224,2015,8,23,6,4,1.65326339197413,0.000166975615729209
CA-2015-124737,2015-08-23,2015-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,143.64,2015,8,23,6,4,4.974247896643866,0.0063254603888782575
CA-2015-124737,2015-08-23,2015-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,31.104,2015,8,23,6,4,3.4689806329646156,0.0013543577720258064
CA-2015-124737,2015-08-23,2015-08-27,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219.0,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,223.056,2015,8,23,6,4,5.411896020610247,0.009833538563150973
US-2018-101840,2018-02-06,2018-02-12,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,227.46,2018,2,6,1,6,5.431361140305801,0.010028078407508495
US-2018-101840,2018-02-06,2018-02-12,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",46.24,2018,2,6,1,6,3.8552409913291616,0.0020229670100356764
CA-2018-131653,2018-01-29,2018-02-05,Standard Class,RD-19585,Rob Dowd,Consumer,United States,New York City,New York,10011.0,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2018,1,29,0,7,1.827769906751088,0.00021097236527055612
US-2017-157840,2017-12-20,2017-12-23,Second Class,MC-17575,Matt Collins,Consumer,United States,Fremont,Nebraska,68025.0,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,2017,12,20,2,3,3.5524868292083815,0.0014778667195334434
CA-2017-145548,2017-11-11,2017-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011.0,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,28.14,2017,11,11,5,5,3.3721118007670587,0.0012234276860413156
CA-2017-145548,2017-11-11,2017-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011.0,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0,2017,11,11,5,5,3.6109179126442243,0.0015706309504941152
CA-2017-145548,2017-11-11,2017-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011.0,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",92.94,2017,11,11,5,5,4.542656280598849,0.004085866812827756
CA-2017-145548,2017-11-11,2017-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011.0,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",245.646,2017,11,11,5,5,5.507954110236264,0.010831416647627911
CA-2017-145548,2017-11-11,2017-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,55.008,2017,11,11,5,5,4.025494537674897,0.002410279761018138
CA-2017-145548,2017-11-11,2017-11-16,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,2017,11,11,5,5,3.589942706253913,0.001536705746028498
CA-2018-119494,2018-11-09,2018-11-13,Standard Class,JE-15610,Jim Epp,Corporate,United States,San Diego,California,92105.0,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",523.392,2018,11,9,4,4,6.2622394962430485,0.023100413834486352
CA-2015-124618,2015-05-02,2015-05-04,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801.0,South,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2015,5,2,5,2,6.175834005519237,0.02118293300708595
CA-2018-161970,2018-09-22,2018-09-27,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080.0,South,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,12.96,2018,9,22,5,5,2.6361960973342264,0.0005528748165256032
CA-2018-161970,2018-09-22,2018-09-27,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Smyrna,Georgia,30080.0,South,OFF-AR-10003896,Office Supplies,Art,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,2018,9,22,5,5,2.9412760877579323,0.0007728585642323389
CA-2018-103443,2018-12-17,2018-12-23,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009.0,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2018,12,17,0,6,5.122295922302562,0.007344983460579354
